rank	file	frame	status	res_before	res_after	n_match	spread
920	0920_nbacourt_2057_frame_0004_png.rf.e3ea04.jpg	nbacourt_2057_frame_0004_png.rf.e3ea04	SNAPPED	1.3633291721343994	0.6791756749153137	116	0.212
921	0921_nbacourt_1036_frame_0005_png.rf.6de5fb.jpg	nbacourt_1036_frame_0005_png.rf.6de5fb	SNAPPED	1.6500588655471802	0.6784048080444336	95	0.237
922	0922_nbacourt_0894_frame_0004_png.rf.afc7d4.jpg	nbacourt_0894_frame_0004_png.rf.afc7d4	SNAPPED	1.7069257497787476	0.6763814091682434	128	0.398
923	0923_nbacourt_2228_frame_0007_png.rf.173911.jpg	nbacourt_2228_frame_0007_png.rf.173911	SNAPPED	1.1230422258377075	0.6750060319900513	127	0.389
924	0924_nbacourt_0620_frame_0003_png.rf.681456.jpg	nbacourt_0620_frame_0003_png.rf.681456	SNAPPED	1.1453644037246704	0.6740209460258484	57	0.270
925	0925_nbacourt_2132_frame_0009_png.rf.ae3b54.jpg	nbacourt_2132_frame_0009_png.rf.ae3b54	SNAPPED	2.491316318511963	0.6730658411979675	129	0.460
926	0926_nbacourt_0656_frame_0003_png.rf.957d8c.jpg	nbacourt_0656_frame_0003_png.rf.957d8c	SNAPPED	0.7152323126792908	0.6728577613830566	136	0.243
927	0927_nbacourt_0263_frame_0001_png.rf.a8ffb7.jpg	nbacourt_0263_frame_0001_png.rf.a8ffb7	SNAPPED	1.9995818138122559	0.672339141368866	87	0.306
928	0928_nbacourt_0628_frame_0003_png.rf.6cfa8a.jpg	nbacourt_0628_frame_0003_png.rf.6cfa8a	SNAPPED	1.500044345855713	0.6720175743103027	141	0.662
929	0929_nbacourt_0143_frame_0001_png.rf.025551.jpg	nbacourt_0143_frame_0001_png.rf.025551	SNAPPED	1.5802701711654663	0.6708236932754517	42	0.507
930	0930_nbacourt_1092_frame_0005_png.rf.b03ef1.jpg	nbacourt_1092_frame_0005_png.rf.b03ef1	SNAPPED	1.3093957901000977	0.6700707077980042	90	0.453
931	0931_nbacourt_0922_frame_0004_png.rf.de28c9.jpg	nbacourt_0922_frame_0004_png.rf.de28c9	SNAPPED	1.543738603591919	0.6692031621932983	142	0.321
932	0932_nbacourt_0937_frame_0004_png.rf.f0aaed.jpg	nbacourt_0937_frame_0004_png.rf.f0aaed	SNAPPED	1.543738603591919	0.6692031621932983	142	0.321
933	0933_nbacourt_1007_frame_0005_png.rf.45267f.jpg	nbacourt_1007_frame_0005_png.rf.45267f	SNAPPED	1.3800201416015625	0.668714165687561	124	0.328
934	0934_nbacourt_0182_frame_0001_png.rf.3b348b.jpg	nbacourt_0182_frame_0001_png.rf.3b348b	SNAPPED	1.091281771659851	0.6670005321502686	70	0.304
935	0935_nbacourt_1276_frame_0006_png.rf.b0d080.jpg	nbacourt_1276_frame_0006_png.rf.b0d080	SNAPPED	1.908207893371582	0.6667881011962891	66	0.264
936	0936_nbacourt_0330_frame_0002_png.rf.031be1.jpg	nbacourt_0330_frame_0002_png.rf.031be1	SNAPPED	1.3775107860565186	0.6664752960205078	92	0.334
937	0937_nbacourt_0531_frame_0002_png.rf.f962c5.jpg	nbacourt_0531_frame_0002_png.rf.f962c5	KEPT	0.6657506227493286	0.6657506227493286	75	0.422
938	0938_nbacourt_1662_frame_0009_png.rf.a820bd.jpg	nbacourt_1662_frame_0009_png.rf.a820bd	SNAPPED	1.5796416997909546	0.6655982732772827	87	0.253
939	0939_nbacourt_1874_frame_0014_png.rf.c55905.jpg	nbacourt_1874_frame_0014_png.rf.c55905	KEPT	0.6653931736946106	0.6653931736946106	106	0.344
940	0940_nbacourt_1259_frame_0006_png.rf.904a96.jpg	nbacourt_1259_frame_0006_png.rf.904a96	SNAPPED	1.9797987937927246	0.6653317213058472	143	0.303
941	0941_nbacourt_0380_frame_0002_png.rf.485c9e.jpg	nbacourt_0380_frame_0002_png.rf.485c9e	SNAPPED	0.8875373005867004	0.6644555330276489	114	0.542
942	0942_nbacourt_1862_frame_0014_png.rf.34d5a0.jpg	nbacourt_1862_frame_0014_png.rf.34d5a0	SNAPPED	0.7338303327560425	0.6643892526626587	108	0.332
943	0943_nbacourt_0481_frame_0002_png.rf.c0251c.jpg	nbacourt_0481_frame_0002_png.rf.c0251c	SNAPPED	1.5112876892089844	0.6640905141830444	88	0.426
944	0944_nbacourt_0250_frame_0001_png.rf.95a9d6.jpg	nbacourt_0250_frame_0001_png.rf.95a9d6	SNAPPED	1.5000219345092773	0.6630426645278931	72	0.351
945	0945_nbacourt_0791_frame_0004_png.rf.3bf1cc.jpg	nbacourt_0791_frame_0004_png.rf.3bf1cc	SNAPPED	1.2444523572921753	0.6615599393844604	89	0.426
946	0946_nbacourt_0639_frame_0003_png.rf.7f74ba.jpg	nbacourt_0639_frame_0003_png.rf.7f74ba	SNAPPED	1.4768823385238647	0.661209225654602	52	0.367
947	0947_nbacourt_0598_frame_0003_png.rf.4f242b.jpg	nbacourt_0598_frame_0003_png.rf.4f242b	SNAPPED	1.9846222400665283	0.661109209060669	85	0.319
948	0948_nbacourt_1296_frame_0006_png.rf.d0a9a8.jpg	nbacourt_1296_frame_0006_png.rf.d0a9a8	SNAPPED	1.8632962703704834	0.660873532295227	59	0.462
949	0949_nbacourt_0955_frame_0005_png.rf.05783e.jpg	nbacourt_0955_frame_0005_png.rf.05783e	SNAPPED	1.5715254545211792	0.6591564416885376	155	0.407
950	0950_nbacourt_1176_frame_0006_png.rf.00e6fa.jpg	nbacourt_1176_frame_0006_png.rf.00e6fa	KEPT	0.6584246158599854	0.6584246158599854	91	0.170
951	0951_nbacourt_0898_frame_0004_png.rf.b5fbe1.jpg	nbacourt_0898_frame_0004_png.rf.b5fbe1	SNAPPED	1.4586000442504883	0.6568169593811035	94	0.458
952	0952_nbacourt_2155_frame_0013_png.rf.cd874d.jpg	nbacourt_2155_frame_0013_png.rf.cd874d	SNAPPED	1.2854543924331665	0.6566264629364014	56	0.421
953	0953_nbacourt_2107_frame_0007_png.rf.79ffca.jpg	nbacourt_2107_frame_0007_png.rf.79ffca	KEPT	0.6559979319572449	0.6559979319572449	128	0.289
954	0954_nbacourt_1853_frame_0013_png.rf.edda8b.jpg	nbacourt_1853_frame_0013_png.rf.edda8b	SNAPPED	1.0747461318969727	0.6555088758468628	90	0.364
955	0955_nbacourt_0731_frame_0003_png.rf.e9c779.jpg	nbacourt_0731_frame_0003_png.rf.e9c779	SNAPPED	2.866726875305176	0.6542774438858032	67	0.221
956	0956_nbacourt_1126_frame_0005_png.rf.cd79bd.jpg	nbacourt_1126_frame_0005_png.rf.cd79bd	SNAPPED	1.6361362934112549	0.6537554860115051	87	0.404
957	0957_nbacourt_1325_frame_0006_png.rf.f1243b.jpg	nbacourt_1325_frame_0006_png.rf.f1243b	SNAPPED	1.404962420463562	0.6534460186958313	117	0.322
958	0958_nbacourt_0471_frame_0002_png.rf.b519c5.jpg	nbacourt_0471_frame_0002_png.rf.b519c5	SNAPPED	2.422412395477295	0.6527750492095947	48	0.314
959	0959_nbacourt_0366_frame_0002_png.rf.3a691a.jpg	nbacourt_0366_frame_0002_png.rf.3a691a	SNAPPED	1.3913602828979492	0.6510472297668457	104	0.500
960	0960_nbacourt_0928_frame_0004_png.rf.e6d570.jpg	nbacourt_0928_frame_0004_png.rf.e6d570	SNAPPED	1.5028116703033447	0.6502201557159424	80	0.294
961	0961_nbacourt_0280_frame_0001_png.rf.b719cb.jpg	nbacourt_0280_frame_0001_png.rf.b719cb	SNAPPED	1.1928396224975586	0.6494789719581604	69	0.380
962	0962_nbacourt_0775_frame_0004_png.rf.26bfd1.jpg	nbacourt_0775_frame_0004_png.rf.26bfd1	SNAPPED	1.8809090852737427	0.6490763425827026	96	0.496
963	0963_nbacourt_0591_frame_0003_png.rf.46456e.jpg	nbacourt_0591_frame_0003_png.rf.46456e	SNAPPED	1.0108706951141357	0.6490371823310852	95	0.406
964	0964_nbacourt_0063_frame_0000_png.rf.797712.jpg	nbacourt_0063_frame_0000_png.rf.797712	SNAPPED	1.5873948335647583	0.6489810943603516	53	0.589
965	0965_nbacourt_1824_frame_0012_png.rf.d971c5.jpg	nbacourt_1824_frame_0012_png.rf.d971c5	SNAPPED	1.2511861324310303	0.6477779746055603	131	0.315
966	0966_nbacourt_2063_frame_0005_png.rf.16d8c2.jpg	nbacourt_2063_frame_0005_png.rf.16d8c2	SNAPPED	1.4428454637527466	0.6475995182991028	113	0.463
967	0967_nbacourt_1913_frame_0018_png.rf.5986b9.jpg	nbacourt_1913_frame_0018_png.rf.5986b9	KEPT	0.6472765207290649	0.6472765207290649	125	0.353
968	0968_nbacourt_1006_frame_0005_png.rf.449c56.jpg	nbacourt_1006_frame_0005_png.rf.449c56	SNAPPED	0.9128239750862122	0.645907461643219	122	0.377
969	0969_nbacourt_1122_frame_0005_png.rf.cb1a6c.jpg	nbacourt_1122_frame_0005_png.rf.cb1a6c	SNAPPED	1.4982120990753174	0.645452618598938	79	0.236
970	0970_nbacourt_2116_frame_0008_png.rf.217ca0.jpg	nbacourt_2116_frame_0008_png.rf.217ca0	SNAPPED	0.644904613494873	0.6447995901107788	78	0.412
971	0971_nbacourt_0344_frame_0002_png.rf.0ffeaf.jpg	nbacourt_0344_frame_0002_png.rf.0ffeaf	SNAPPED	0.7559931874275208	0.644741415977478	132	0.532
972	0972_nbacourt_0027_frame_0000_png.rf.2b3b39.jpg	nbacourt_0027_frame_0000_png.rf.2b3b39	SNAPPED	0.6929764747619629	0.6443309187889099	49	0.480
973	0973_nbacourt_2093_frame_0006_png.rf.d90e77.jpg	nbacourt_2093_frame_0006_png.rf.d90e77	SNAPPED	1.7850861549377441	0.6442780494689941	135	0.370
974	0974_nbacourt_1369_frame_0007_png.rf.30d294.jpg	nbacourt_1369_frame_0007_png.rf.30d294	KEPT	0.644082248210907	0.644082248210907	134	0.417
975	0975_nbacourt_1442_frame_0007_png.rf.b092e7.jpg	nbacourt_1442_frame_0007_png.rf.b092e7	SNAPPED	1.2557469606399536	0.6430643796920776	112	0.310
976	0976_nbacourt_1832_frame_0013_png.rf.256bc5.jpg	nbacourt_1832_frame_0013_png.rf.256bc5	SNAPPED	0.9070597887039185	0.6429800987243652	62	0.404
977	0977_nbacourt_2105_frame_0007_png.rf.41b6ea.jpg	nbacourt_2105_frame_0007_png.rf.41b6ea	SNAPPED	2.852172374725342	0.6427392959594727	70	0.206
978	0978_nbacourt_0244_frame_0001_png.rf.8fba85.jpg	nbacourt_0244_frame_0001_png.rf.8fba85	SNAPPED	1.6680724620819092	0.6423037648200989	61	0.612
979	0979_nbacourt_1630_frame_0009_png.rf.4dd1e0.jpg	nbacourt_1630_frame_0009_png.rf.4dd1e0	SNAPPED	2.0492782592773438	0.6417467594146729	64	0.440
980	0980_nbacourt_0983_frame_0005_png.rf.20c90f.jpg	nbacourt_0983_frame_0005_png.rf.20c90f	SNAPPED	1.3442682027816772	0.6414155960083008	57	0.229
981	0981_nbacourt_0881_frame_0004_png.rf.a5b9fb.jpg	nbacourt_0881_frame_0004_png.rf.a5b9fb	SNAPPED	1.6066018342971802	0.6411638855934143	70	0.349
982	0982_nbacourt_0377_frame_0002_png.rf.438266.jpg	nbacourt_0377_frame_0002_png.rf.438266	SNAPPED	1.01473069190979	0.63994300365448	90	0.385
983	0983_nbacourt_1342_frame_0007_png.rf.091707.jpg	nbacourt_1342_frame_0007_png.rf.091707	SNAPPED	1.8995360136032104	0.6391510367393494	91	0.307
984	0984_nbacourt_0224_frame_0001_png.rf.700d4a.jpg	nbacourt_0224_frame_0001_png.rf.700d4a	SNAPPED	1.7941423654556274	0.6391076445579529	51	0.634
985	0985_nbacourt_0367_frame_0002_png.rf.3a9474.jpg	nbacourt_0367_frame_0002_png.rf.3a9474	SNAPPED	1.547192096710205	0.6387988328933716	79	0.455
986	0986_nbacourt_0972_frame_0005_png.rf.160c63.jpg	nbacourt_0972_frame_0005_png.rf.160c63	SNAPPED	1.1028673648834229	0.6387698650360107	91	0.313
987	0987_nbacourt_1071_frame_0005_png.rf.960328.jpg	nbacourt_1071_frame_0005_png.rf.960328	SNAPPED	1.521299123764038	0.638763427734375	75	0.222
988	0988_nbacourt_0113_frame_0000_png.rf.d3f34b.jpg	nbacourt_0113_frame_0000_png.rf.d3f34b	SNAPPED	1.9190378189086914	0.6387138366699219	90	0.385
989	0989_nbacourt_1046_frame_0005_png.rf.7af2c9.jpg	nbacourt_1046_frame_0005_png.rf.7af2c9	SNAPPED	0.7091940641403198	0.6377744674682617	140	0.448
990	0990_nbacourt_0431_frame_0002_png.rf.87fc6a.jpg	nbacourt_0431_frame_0002_png.rf.87fc6a	SNAPPED	1.5844216346740723	0.6368448138237	117	0.474
991	0991_nbacourt_1467_frame_0007_png.rf.e21869.jpg	nbacourt_1467_frame_0007_png.rf.e21869	SNAPPED	2.4247570037841797	0.6363646984100342	79	0.253
992	0992_nbacourt_0086_frame_0000_png.rf.aa2c96.jpg	nbacourt_0086_frame_0000_png.rf.aa2c96	SNAPPED	1.450748324394226	0.6361774206161499	110	0.254
993	0993_nbacourt_0324_frame_0001_png.rf.fc7c19.jpg	nbacourt_0324_frame_0001_png.rf.fc7c19	SNAPPED	1.4070483446121216	0.6359943151473999	77	0.416
994	0994_nbacourt_1304_frame_0006_png.rf.d5fef0.jpg	nbacourt_1304_frame_0006_png.rf.d5fef0	SNAPPED	1.0226329565048218	0.635583221912384	57	0.297
995	0995_nbacourt_2103_frame_0007_png.rf.2f3a3b.jpg	nbacourt_2103_frame_0007_png.rf.2f3a3b	SNAPPED	3.4770395755767822	0.635167121887207	92	0.235
996	0996_nbacourt_1255_frame_0006_png.rf.89e8cb.jpg	nbacourt_1255_frame_0006_png.rf.89e8cb	SNAPPED	1.0190253257751465	0.6346340775489807	88	0.471
997	0997_nbacourt_1522_frame_0008_png.rf.3f47f9.jpg	nbacourt_1522_frame_0008_png.rf.3f47f9	SNAPPED	1.0644112825393677	0.6337236166000366	65	0.192
998	0998_nbacourt_1596_frame_0008_png.rf.e95766.jpg	nbacourt_1596_frame_0008_png.rf.e95766	KEPT	0.6336817145347595	0.6336817145347595	70	0.116
999	0999_nbacourt_0166_frame_0001_png.rf.1fab6c.jpg	nbacourt_0166_frame_0001_png.rf.1fab6c	SNAPPED	1.6821233034133911	0.6335334777832031	94	0.349
1000	1000_nbacourt_1217_frame_0006_png.rf.4967a4.jpg	nbacourt_1217_frame_0006_png.rf.4967a4	SNAPPED	1.2489960193634033	0.6334417462348938	81	0.432
1001	1001_nbacourt_0310_frame_0001_png.rf.eb09a8.jpg	nbacourt_0310_frame_0001_png.rf.eb09a8	SNAPPED	1.4863922595977783	0.6326377391815186	77	0.377
1002	1002_nbacourt_0409_frame_0002_png.rf.6df609.jpg	nbacourt_0409_frame_0002_png.rf.6df609	SNAPPED	1.4999853372573853	0.6321121454238892	70	0.239
1003	1003_nbacourt_0016_frame_0000_png.rf.1ebc90.jpg	nbacourt_0016_frame_0000_png.rf.1ebc90	SNAPPED	2.1993422508239746	0.6308362483978271	51	0.256
1004	1004_nbacourt_0939_frame_0004_png.rf.f34345.jpg	nbacourt_0939_frame_0004_png.rf.f34345	SNAPPED	1.5901957750320435	0.628158450126648	70	0.292
1005	1005_nbacourt_2166_frame_0021_png.rf.f3b5c0.jpg	nbacourt_2166_frame_0021_png.rf.f3b5c0	SNAPPED	1.3351134061813354	0.6279177069664001	91	0.258
1006	1006_nbacourt_1859_frame_0014_png.rf.2216b6.jpg	nbacourt_1859_frame_0014_png.rf.2216b6	SNAPPED	1.1294450759887695	0.6278793215751648	70	0.435
1007	1007_nbacourt_0138_frame_0000_png.rf.fd4079.jpg	nbacourt_0138_frame_0000_png.rf.fd4079	SNAPPED	0.8670778274536133	0.6274983286857605	71	0.474
1008	1008_nbacourt_0979_frame_0005_png.rf.1e2c98.jpg	nbacourt_0979_frame_0005_png.rf.1e2c98	SNAPPED	1.582574725151062	0.6264902949333191	53	0.192
1009	1009_nbacourt_0907_frame_0004_png.rf.c6a82e.jpg	nbacourt_0907_frame_0004_png.rf.c6a82e	SNAPPED	1.180382251739502	0.6261562705039978	76	0.251
1010	1010_nbacourt_0821_frame_0004_png.rf.5b7f93.jpg	nbacourt_0821_frame_0004_png.rf.5b7f93	KEPT	0.625281810760498	0.625281810760498	101	0.257
1011	1011_nbacourt_0372_frame_0002_png.rf.3eba57.jpg	nbacourt_0372_frame_0002_png.rf.3eba57	SNAPPED	2.706853151321411	0.6252044439315796	103	0.450
1012	1012_nbacourt_0993_frame_0005_png.rf.2e4f98.jpg	nbacourt_0993_frame_0005_png.rf.2e4f98	SNAPPED	1.4836236238479614	0.6247543096542358	131	0.333
1013	1013_nbacourt_1487_frame_0007_png.rf.fa60a5.jpg	nbacourt_1487_frame_0007_png.rf.fa60a5	SNAPPED	0.895743191242218	0.6241545677185059	66	0.298
1014	1014_nbacourt_0967_frame_0005_png.rf.10bc92.jpg	nbacourt_0967_frame_0005_png.rf.10bc92	SNAPPED	1.1122742891311646	0.6232300996780396	92	0.199
1015	1015_nbacourt_1741_frame_0010_png.rf.c27bbf.jpg	nbacourt_1741_frame_0010_png.rf.c27bbf	SNAPPED	1.5749765634536743	0.6224596500396729	96	0.423
1016	1016_nbacourt_0559_frame_0003_png.rf.20b4dd.jpg	nbacourt_0559_frame_0003_png.rf.20b4dd	SNAPPED	2.0202724933624268	0.6222564578056335	113	0.404
1017	1017_nbacourt_1574_frame_0008_png.rf.bb4be6.jpg	nbacourt_1574_frame_0008_png.rf.bb4be6	SNAPPED	3.0648281574249268	0.622076153755188	94	0.243
1018	1018_nbacourt_0405_frame_0002_png.rf.675ff4.jpg	nbacourt_0405_frame_0002_png.rf.675ff4	KEPT	0.6220486164093018	0.6220486164093018	140	0.371
1019	1019_nbacourt_1892_frame_0016_png.rf.c343c5.jpg	nbacourt_1892_frame_0016_png.rf.c343c5	SNAPPED	2.0421080589294434	0.6197645664215088	90	0.405
1020	1020_nbacourt_2097_frame_0006_png.rf.e826f9.jpg	nbacourt_2097_frame_0006_png.rf.e826f9	SNAPPED	0.8334275484085083	0.6186034679412842	126	0.199
1021	1021_nbacourt_1353_frame_0007_png.rf.152ba9.jpg	nbacourt_1353_frame_0007_png.rf.152ba9	SNAPPED	1.478937029838562	0.6181421279907227	177	0.481
1022	1022_nbacourt_2217_frame_0005_png.rf.f13e7d.jpg	nbacourt_2217_frame_0005_png.rf.f13e7d	SNAPPED	1.9510209560394287	0.6176277995109558	67	0.526
1023	1023_nbacourt_0288_frame_0001_png.rf.bebb39.jpg	nbacourt_0288_frame_0001_png.rf.bebb39	KEPT	0.616884171962738	0.616884171962738	129	0.280
1024	1024_nbacourt_1873_frame_0014_png.rf.b2399e.jpg	nbacourt_1873_frame_0014_png.rf.b2399e	SNAPPED	1.5000219345092773	0.6149638891220093	127	0.381
1025	1025_nbacourt_2065_frame_0005_png.rf.3bce46.jpg	nbacourt_2065_frame_0005_png.rf.3bce46	SNAPPED	1.5880632400512695	0.614646315574646	72	0.282
1026	1026_nbacourt_0915_frame_0004_png.rf.d3cd7a.jpg	nbacourt_0915_frame_0004_png.rf.d3cd7a	SNAPPED	1.7520720958709717	0.6141987442970276	111	0.231
1027	1027_nbacourt_0157_frame_0001_png.rf.160d1c.jpg	nbacourt_0157_frame_0001_png.rf.160d1c	SNAPPED	1.1151454448699951	0.6141341924667358	83	0.210
1028	1028_nbacourt_1981_frame_0000_png.rf.2ae882.jpg	nbacourt_1981_frame_0000_png.rf.2ae882	SNAPPED	1.0765278339385986	0.6135483384132385	77	0.454
1029	1029_nbacourt_0965_frame_0005_png.rf.1009da.jpg	nbacourt_0965_frame_0005_png.rf.1009da	KEPT	0.613149106502533	0.613149106502533	86	0.337
1030	1030_nbacourt_0762_frame_0004_png.rf.16dfa2.jpg	nbacourt_0762_frame_0004_png.rf.16dfa2	SNAPPED	1.6458461284637451	0.6130499243736267	87	0.300
1031	1031_nbacourt_1451_frame_0007_png.rf.bf016d.jpg	nbacourt_1451_frame_0007_png.rf.bf016d	SNAPPED	1.4001106023788452	0.6129252314567566	63	0.480
1032	1032_nbacourt_1541_frame_0008_png.rf.64ccec.jpg	nbacourt_1541_frame_0008_png.rf.64ccec	SNAPPED	1.698911190032959	0.6126553416252136	63	0.370
1033	1033_nbacourt_0218_frame_0001_png.rf.65982b.jpg	nbacourt_0218_frame_0001_png.rf.65982b	SNAPPED	0.7506238222122192	0.6118548512458801	109	0.502
1034	1034_nbacourt_1897_frame_0017_png.rf.188aa8.jpg	nbacourt_1897_frame_0017_png.rf.188aa8	SNAPPED	1.1721864938735962	0.6117213368415833	74	0.156
1035	1035_nbacourt_0069_frame_0000_png.rf.82603c.jpg	nbacourt_0069_frame_0000_png.rf.82603c	SNAPPED	1.4494218826293945	0.6109048128128052	42	0.718
1036	1036_nbacourt_1355_frame_0007_png.rf.18f252.jpg	nbacourt_1355_frame_0007_png.rf.18f252	SNAPPED	2.082064628601074	0.610881507396698	121	0.255
1037	1037_nbacourt_0782_frame_0004_png.rf.2b62f3.jpg	nbacourt_0782_frame_0004_png.rf.2b62f3	SNAPPED	1.5913923978805542	0.6108341217041016	79	0.266
1038	1038_nbacourt_0031_frame_0000_png.rf.32d491.jpg	nbacourt_0031_frame_0000_png.rf.32d491	SNAPPED	2.289013385772705	0.6101317405700684	57	0.197
1039	1039_nbacourt_1142_frame_0005_png.rf.e5e109.jpg	nbacourt_1142_frame_0005_png.rf.e5e109	SNAPPED	1.7597465515136719	0.6100712418556213	107	0.337
1040	1040_nbacourt_0574_frame_0003_png.rf.32d963.jpg	nbacourt_0574_frame_0003_png.rf.32d963	SNAPPED	1.8553850650787354	0.6099646687507629	102	0.407
1041	1041_nbacourt_1443_frame_0007_png.rf.b0e9dc.jpg	nbacourt_1443_frame_0007_png.rf.b0e9dc	SNAPPED	1.861656904220581	0.6099437475204468	117	0.473
1042	1042_nbacourt_1904_frame_0017_png.rf.b047b9.jpg	nbacourt_1904_frame_0017_png.rf.b047b9	SNAPPED	1.5513912439346313	0.6099193096160889	73	0.415
1043	1043_nbacourt_0953_frame_0005_png.rf.03e729.jpg	nbacourt_0953_frame_0005_png.rf.03e729	SNAPPED	1.7796845436096191	0.6095138192176819	108	0.374
1044	1044_nbacourt_0631_frame_0003_png.rf.6fc01d.jpg	nbacourt_0631_frame_0003_png.rf.6fc01d	SNAPPED	1.8959637880325317	0.6091288328170776	154	0.322
1045	1045_nbacourt_1472_frame_0007_png.rf.e8c3dd.jpg	nbacourt_1472_frame_0007_png.rf.e8c3dd	SNAPPED	0.8833855390548706	0.6090407371520996	74	0.305
1046	1046_nbacourt_1165_frame_0005_png.rf.f856d7.jpg	nbacourt_1165_frame_0005_png.rf.f856d7	SNAPPED	0.7634631395339966	0.6086807250976562	141	0.429
1047	1047_nbacourt_0028_frame_0000_png.rf.2bc8e2.jpg	nbacourt_0028_frame_0000_png.rf.2bc8e2	SNAPPED	1.2143464088439941	0.6083184480667114	56	0.417
1048	1048_nbacourt_0733_frame_0003_png.rf.ee4dd0.jpg	nbacourt_0733_frame_0003_png.rf.ee4dd0	SNAPPED	1.3969566822052002	0.6082073450088501	117	0.399
1049	1049_nbacourt_2240_frame_0010_png.rf.18951d.jpg	nbacourt_2240_frame_0010_png.rf.18951d	SNAPPED	0.9125233292579651	0.6077893376350403	110	0.270
1050	1050_nbacourt_1061_frame_0005_png.rf.87f1a8.jpg	nbacourt_1061_frame_0005_png.rf.87f1a8	SNAPPED	1.919883131980896	0.6069638133049011	77	0.259
1051	1051_nbacourt_1000_frame_0005_png.rf.36121b.jpg	nbacourt_1000_frame_0005_png.rf.36121b	SNAPPED	1.3600945472717285	0.6066865921020508	51	0.200
1052	1052_nbacourt_1478_frame_0007_png.rf.ee64e7.jpg	nbacourt_1478_frame_0007_png.rf.ee64e7	SNAPPED	1.4768550395965576	0.6064878702163696	108	0.251
1053	1053_nbacourt_2035_frame_0003_png.rf.ced3f5.jpg	nbacourt_2035_frame_0003_png.rf.ced3f5	SNAPPED	0.8463800549507141	0.6063657999038696	74	0.265
1054	1054_nbacourt_0093_frame_0000_png.rf.b38c93.jpg	nbacourt_0093_frame_0000_png.rf.b38c93	SNAPPED	1.5302408933639526	0.6054737567901611	99	0.170
1055	1055_nbacourt_1555_frame_0008_png.rf.83bed3.jpg	nbacourt_1555_frame_0008_png.rf.83bed3	SNAPPED	3.0591366291046143	0.6053813695907593	94	0.283
1056	1056_nbacourt_0279_frame_0001_png.rf.b6e21c.jpg	nbacourt_0279_frame_0001_png.rf.b6e21c	SNAPPED	1.8164243698120117	0.6044758558273315	73	0.555
1057	1057_nbacourt_2075_frame_0006_png.rf.0db997.jpg	nbacourt_2075_frame_0006_png.rf.0db997	KEPT	0.6042343378067017	0.6042343378067017	112	0.336
1058	1058_nbacourt_0454_frame_0002_png.rf.a3b95e.jpg	nbacourt_0454_frame_0002_png.rf.a3b95e	SNAPPED	1.835545301437378	0.6037464737892151	78	0.257
1059	1059_nbacourt_1604_frame_0008_png.rf.fe8939.jpg	nbacourt_1604_frame_0008_png.rf.fe8939	SNAPPED	1.3236825466156006	0.601606011390686	46	0.381
1060	1060_nbacourt_0019_frame_0000_png.rf.20af22.jpg	nbacourt_0019_frame_0000_png.rf.20af22	SNAPPED	3.3269758224487305	0.6016054153442383	73	0.527
1061	1061_nbacourt_2058_frame_0004_png.rf.e81c35.jpg	nbacourt_2058_frame_0004_png.rf.e81c35	SNAPPED	1.5055147409439087	0.6011947393417358	60	0.230
1062	1062_nbacourt_2030_frame_0003_png.rf.834c3e.jpg	nbacourt_2030_frame_0003_png.rf.834c3e	SNAPPED	1.2281548976898193	0.599955677986145	141	0.281
1063	1063_nbacourt_0695_frame_0003_png.rf.c275da.jpg	nbacourt_0695_frame_0003_png.rf.c275da	SNAPPED	1.3647130727767944	0.5997649431228638	48	0.417
1064	1064_nbacourt_1184_frame_0006_png.rf.0cb599.jpg	nbacourt_1184_frame_0006_png.rf.0cb599	SNAPPED	1.4848313331604004	0.5995795726776123	101	0.271
1065	1065_nbacourt_0640_frame_0003_png.rf.7fb988.jpg	nbacourt_0640_frame_0003_png.rf.7fb988	SNAPPED	1.4043489694595337	0.5983918905258179	100	0.196
1066	1066_nbacourt_1984_frame_0000_png.rf.909032.jpg	nbacourt_1984_frame_0000_png.rf.909032	SNAPPED	1.3988549709320068	0.5978355407714844	117	0.311
1067	1067_nbacourt_0586_frame_0003_png.rf.413c64.jpg	nbacourt_0586_frame_0003_png.rf.413c64	SNAPPED	1.4042655229568481	0.5974901914596558	104	0.359
1068	1068_nbacourt_1651_frame_0009_png.rf.86a964.jpg	nbacourt_1651_frame_0009_png.rf.86a964	SNAPPED	1.2062950134277344	0.5971859097480774	151	0.405
1069	1069_nbacourt_0971_frame_0005_png.rf.13c8c7.jpg	nbacourt_0971_frame_0005_png.rf.13c8c7	SNAPPED	1.8351492881774902	0.5968308448791504	92	0.414
1070	1070_nbacourt_1424_frame_0007_png.rf.9bed39.jpg	nbacourt_1424_frame_0007_png.rf.9bed39	SNAPPED	0.8848738670349121	0.5963954329490662	169	0.505
1071	1071_nbacourt_2118_frame_0008_png.rf.48fd74.jpg	nbacourt_2118_frame_0008_png.rf.48fd74	SNAPPED	1.3726695775985718	0.5958532094955444	72	0.302
1072	1072_nbacourt_0089_frame_0000_png.rf.ae15e3.jpg	nbacourt_0089_frame_0000_png.rf.ae15e3	SNAPPED	0.9732507467269897	0.5942017436027527	97	0.498
1073	1073_nbacourt_1886_frame_0016_png.rf.3a7437.jpg	nbacourt_1886_frame_0016_png.rf.3a7437	SNAPPED	1.622721791267395	0.5936172008514404	124	0.608
