rank	file	frame	game	floor_frac	old-aug_sane	old-aug_res	old-aug_match	old-aug_pts	NEW-33_sane	NEW-33_res	NEW-33_match	NEW-33_pts	NEW-grid_sane	NEW-grid_res	NEW-grid_match	NEW-grid_pts
1136	1136_8Ap3jYl0nAA_s3300_t0106.jpg	8Ap3jYl0nAA_s3300_t0106	2019 TOR@PHI	0.182	0	nan	0	14	1	4.384108066558838	35	12	1	3.802422046661377	34	30
1137	1137_qAeUUwn-A8s_s4200_t0170.jpg	qAeUUwn-A8s_s4200_t0170	2024 DEN@MIN	0.362	1	6.1190948486328125	44	12	1	5.175210952758789	77	13	1	3.7920591831207275	96	30
1138	1138_H56iR3188P0_s4080_t0276.jpg	H56iR3188P0_s4080_t0276	2013 SAS@MIA	0.236	0	nan	0	3	1	4.500003337860107	79	16	1	3.7887163162231445	40	50
1139	1139_H56iR3188P0_s1620_t0066.jpg	H56iR3188P0_s1620_t0066	2013 SAS@MIA	0.206	1	4.562447547912598	25	12	1	4.394261837005615	42	12	1	3.7808098793029785	84	30
1140	1140_8Ap3jYl0nAA_s1320_t0000.jpg	8Ap3jYl0nAA_s1320_t0000	2019 TOR@PHI	0.148	1	3.608804702758789	27	12	1	6.4748735427856445	33	8	1	3.780651092529297	29	15
1141	1141_8Ap3jYl0nAA_s3300_t0078.jpg	8Ap3jYl0nAA_s3300_t0078	2019 TOR@PHI	0.158	1	5.110739231109619	20	9	1	3.3452417850494385	25	10	1	3.7763431072235107	25	19
1142	1142_92fLApYaCGI_s1380_t0180.jpg	92fLApYaCGI_s1380_t0180	1998 CHI@UTA	0.273	0	nan	0	0	1	6.7741594314575195	42	13	1	3.770596981048584	26	46
1143	1143_qAeUUwn-A8s_s1020_t0040.jpg	qAeUUwn-A8s_s1020_t0040	2024 DEN@MIN	0.404	0	nan	0	0	1	4.731240749359131	83	12	1	3.769867420196533	89	38
1144	1144_8Ap3jYl0nAA_s3300_t0068.jpg	8Ap3jYl0nAA_s3300_t0068	2019 TOR@PHI	0.173	1	4.983686447143555	23	8	1	5.088106155395508	33	11	1	3.7645857334136963	60	23
1145	1145_8Ap3jYl0nAA_s1320_t0150.jpg	8Ap3jYl0nAA_s1320_t0150	2019 TOR@PHI	0.299	1	3.883382797241211	86	15	1	3.653749465942383	44	15	1	3.764450788497925	53	37
1146	1146_qAeUUwn-A8s_s4200_t0130.jpg	qAeUUwn-A8s_s4200_t0130	2024 DEN@MIN	0.391	1	5.528041362762451	46	8	1	2.63693904876709	44	9	1	3.7592885494232178	54	21
1147	1147_92fLApYaCGI_s5580_t0148.jpg	92fLApYaCGI_s5580_t0148	1998 CHI@UTA	0.244	0	nan	0	18	1	nan	19	15	1	3.756462335586548	42	54
1148	1148_qAeUUwn-A8s_s2580_t0088.jpg	qAeUUwn-A8s_s2580_t0088	2024 DEN@MIN	0.338	0	nan	0	0	1	3.637726306915283	54	11	1	3.7547314167022705	83	29
1149	1149_8Ap3jYl0nAA_s3300_t0128.jpg	8Ap3jYl0nAA_s3300_t0128	2019 TOR@PHI	0.145	1	3.348525047302246	23	10	1	4.8209757804870605	34	12	1	3.7407188415527344	53	32
1150	1150_H56iR3188P0_s1620_t0082.jpg	H56iR3188P0_s1620_t0082	2013 SAS@MIA	0.239	1	3.2200045585632324	27	12	1	5.439744472503662	31	12	1	3.740687131881714	59	32
1151	1151_8Ap3jYl0nAA_s5340_t0208.jpg	8Ap3jYl0nAA_s5340_t0208	2019 TOR@PHI	0.180	1	5.213872909545898	34	16	1	4.445871829986572	35	11	1	3.7396140098571777	29	21
1152	1152_H56iR3188P0_s1620_t0078.jpg	H56iR3188P0_s1620_t0078	2013 SAS@MIA	0.170	0	nan	0	0	1	3.6330156326293945	40	13	1	3.731412887573242	56	48
1153	1153_8Ap3jYl0nAA_s3300_t0050.jpg	8Ap3jYl0nAA_s3300_t0050	2019 TOR@PHI	0.227	1	4.414968013763428	36	15	1	5.50488805770874	45	16	1	3.7268199920654297	58	56
1154	1154_qAeUUwn-A8s_s1020_t0034.jpg	qAeUUwn-A8s_s1020_t0034	2024 DEN@MIN	0.380	0	nan	0	0	1	3.5952625274658203	81	12	1	3.710163116455078	95	31
1155	1155_qAeUUwn-A8s_s2580_t0020.jpg	qAeUUwn-A8s_s2580_t0020	2024 DEN@MIN	0.430	1	3.874783992767334	21	6	1	4.974279880523682	34	9	1	3.7085227966308594	23	36
1156	1156_92fLApYaCGI_s5580_t0072.jpg	92fLApYaCGI_s5580_t0072	1998 CHI@UTA	0.228	0	nan	0	0	1	4.187378406524658	91	16	1	3.706037998199463	26	44
1157	1157_92fLApYaCGI_s5580_t0010.jpg	92fLApYaCGI_s5580_t0010	1998 CHI@UTA	0.206	0	nan	0	0	0	nan	0	0	1	3.7057366371154785	34	41
1158	1158_qAeUUwn-A8s_s2580_t0208.jpg	qAeUUwn-A8s_s2580_t0208	2024 DEN@MIN	0.485	1	4.813554286956787	57	8	1	3.557121753692627	65	10	1	3.7050232887268066	73	31
1159	1159_H56iR3188P0_s1620_t0032.jpg	H56iR3188P0_s1620_t0032	2013 SAS@MIA	0.218	0	nan	0	0	1	4.544267654418945	21	14	1	3.7021000385284424	43	25
1160	1160_qAeUUwn-A8s_s1020_t0046.jpg	qAeUUwn-A8s_s1020_t0046	2024 DEN@MIN	0.376	1	5.901098728179932	47	11	1	4.440207481384277	62	11	1	3.6798911094665527	74	27
1161	1161_8Ap3jYl0nAA_s3300_t0096.jpg	8Ap3jYl0nAA_s3300_t0096	2019 TOR@PHI	0.240	1	4.473275184631348	49	14	1	4.169846534729004	58	15	1	3.6767284870147705	69	39
1162	1162_H56iR3188P0_s4080_t0076.jpg	H56iR3188P0_s4080_t0076	2013 SAS@MIA	0.289	0	nan	0	0	1	4.207753658294678	38	11	1	3.6707651615142822	32	28
1163	1163_H56iR3188P0_s4080_t0042.jpg	H56iR3188P0_s4080_t0042	2013 SAS@MIA	0.243	0	nan	0	0	1	5.553484916687012	38	15	1	3.6558279991149902	51	39
1164	1164_8Ap3jYl0nAA_s1320_t0172.jpg	8Ap3jYl0nAA_s1320_t0172	2019 TOR@PHI	0.265	1	3.4332637786865234	58	14	1	4.443528175354004	38	16	1	3.6551966667175293	52	42
1165	1165_92fLApYaCGI_s1380_t0056.jpg	92fLApYaCGI_s1380_t0056	1998 CHI@UTA	0.268	1	4.500011444091797	45	15	1	5.487627983093262	35	16	1	3.6472558975219727	26	47
1166	1166_92fLApYaCGI_s1380_t0050.jpg	92fLApYaCGI_s1380_t0050	1998 CHI@UTA	0.279	0	nan	0	0	1	4.844705581665039	39	15	1	3.644232988357544	29	43
1167	1167_92fLApYaCGI_s1380_t0236.jpg	92fLApYaCGI_s1380_t0236	1998 CHI@UTA	0.158	0	nan	0	0	1	nan	19	18	1	3.6426796913146973	24	34
1168	1168_8Ap3jYl0nAA_s1320_t0066.jpg	8Ap3jYl0nAA_s1320_t0066	2019 TOR@PHI	0.253	1	4.718213081359863	70	13	1	5.853365898132324	33	13	1	3.638612747192383	70	37
1169	1169_qAeUUwn-A8s_s2580_t0110.jpg	qAeUUwn-A8s_s2580_t0110	2024 DEN@MIN	0.428	1	4.535809516906738	56	11	1	4.857590675354004	100	12	1	3.628998279571533	72	30
1170	1170_8Ap3jYl0nAA_s1320_t0264.jpg	8Ap3jYl0nAA_s1320_t0264	2019 TOR@PHI	0.211	1	6.432551383972168	27	12	1	4.480109691619873	41	15	1	3.6083335876464844	50	34
1171	1171_92fLApYaCGI_s1380_t0088.jpg	92fLApYaCGI_s1380_t0088	1998 CHI@UTA	0.260	1	5.588063716888428	28	16	1	nan	8	17	1	3.6018004417419434	47	54
1172	1172_qAeUUwn-A8s_s2580_t0038.jpg	qAeUUwn-A8s_s2580_t0038	2024 DEN@MIN	0.470	1	4.652261734008789	70	9	1	4.366476058959961	76	14	1	3.5956897735595703	41	39
1173	1173_H56iR3188P0_s4080_t0020.jpg	H56iR3188P0_s4080_t0020	2013 SAS@MIA	0.249	1	5.428853988647461	47	15	1	5.102105140686035	74	12	1	3.5952138900756836	77	37
1174	1174_qAeUUwn-A8s_s4200_t0058.jpg	qAeUUwn-A8s_s4200_t0058	2024 DEN@MIN	0.404	1	4.24320650100708	61	9	1	4.412674903869629	86	11	1	3.592482805252075	85	26
1175	1175_qAeUUwn-A8s_s4200_t0178.jpg	qAeUUwn-A8s_s4200_t0178	2024 DEN@MIN	0.417	1	5.352245330810547	70	12	1	5.372591972351074	76	12	1	3.578862428665161	87	37
1176	1176_8Ap3jYl0nAA_s5340_t0088.jpg	8Ap3jYl0nAA_s5340_t0088	2019 TOR@PHI	0.220	1	3.8437743186950684	52	12	1	4.081666946411133	72	15	1	3.5761516094207764	55	38
1177	1177_92fLApYaCGI_s1380_t0062.jpg	92fLApYaCGI_s1380_t0062	1998 CHI@UTA	0.279	1	7.49197244644165	41	13	1	2.4961462020874023	32	17	1	3.5753817558288574	34	41
1178	1178_qAeUUwn-A8s_s1020_t0042.jpg	qAeUUwn-A8s_s1020_t0042	2024 DEN@MIN	0.397	1	4.787370204925537	50	11	1	5.415463447570801	86	12	1	3.5738136768341064	78	33
1179	1179_8Ap3jYl0nAA_s3300_t0052.jpg	8Ap3jYl0nAA_s3300_t0052	2019 TOR@PHI	0.249	0	nan	0	0	1	3.6460657119750977	60	14	1	3.571730136871338	52	38
1180	1180_8Ap3jYl0nAA_s5340_t0228.jpg	8Ap3jYl0nAA_s5340_t0228	2019 TOR@PHI	0.147	1	4.101271152496338	45	12	1	5.235962390899658	37	12	1	3.5656468868255615	29	38
1181	1181_H56iR3188P0_s4080_t0150.jpg	H56iR3188P0_s4080_t0150	2013 SAS@MIA	0.139	0	nan	0	0	1	4.259450435638428	24	15	1	3.564748764038086	57	46
1182	1182_92fLApYaCGI_s1380_t0004.jpg	92fLApYaCGI_s1380_t0004	1998 CHI@UTA	0.305	0	nan	0	0	1	4.491239070892334	32	11	1	3.5581159591674805	27	28
1183	1183_qAeUUwn-A8s_s4200_t0022.jpg	qAeUUwn-A8s_s4200_t0022	2024 DEN@MIN	0.497	1	5.19913911819458	62	12	1	4.085781574249268	61	12	1	3.551476240158081	73	30
1184	1184_qAeUUwn-A8s_s1020_t0032.jpg	qAeUUwn-A8s_s1020_t0032	2024 DEN@MIN	0.383	0	nan	0	0	1	4.500074863433838	89	12	1	3.5498292446136475	75	30
1185	1185_8Ap3jYl0nAA_s5340_t0290.jpg	8Ap3jYl0nAA_s5340_t0290	2019 TOR@PHI	0.150	0	nan	0	0	1	6.792301177978516	34	10	1	3.5492069721221924	28	21
1186	1186_qAeUUwn-A8s_s4200_t0018.jpg	qAeUUwn-A8s_s4200_t0018	2024 DEN@MIN	0.482	1	4.563639163970947	45	11	1	4.247856616973877	76	11	1	3.540158748626709	76	27
1187	1187_qAeUUwn-A8s_s4200_t0134.jpg	qAeUUwn-A8s_s4200_t0134	2024 DEN@MIN	0.394	1	5.854645729064941	40	10	1	4.89879846572876	50	9	1	3.5357940196990967	37	21
1188	1188_92fLApYaCGI_s3480_t0030.jpg	92fLApYaCGI_s3480_t0030	1998 CHI@UTA	0.520	0	nan	0	3	0	nan	0	3	1	3.531723737716675	31	37
1189	1189_qAeUUwn-A8s_s2580_t0102.jpg	qAeUUwn-A8s_s2580_t0102	2024 DEN@MIN	0.472	1	5.176354885101318	73	12	1	1.079230546951294	74	14	1	3.5287225246429443	89	36
1190	1190_qAeUUwn-A8s_s2580_t0108.jpg	qAeUUwn-A8s_s2580_t0108	2024 DEN@MIN	0.429	1	5.1940178871154785	59	12	1	4.702996253967285	67	13	1	3.5270001888275146	56	35
1191	1191_8Ap3jYl0nAA_s1320_t0254.jpg	8Ap3jYl0nAA_s1320_t0254	2019 TOR@PHI	0.221	1	4.3736653327941895	48	12	1	5.356024265289307	38	12	1	3.516545295715332	41	35
1192	1192_92fLApYaCGI_s5580_t0012.jpg	92fLApYaCGI_s5580_t0012	1998 CHI@UTA	0.234	1	nan	16	15	1	4.892239093780518	45	16	1	3.512767791748047	20	52
1193	1193_qAeUUwn-A8s_s4200_t0242.jpg	qAeUUwn-A8s_s4200_t0242	2024 DEN@MIN	0.433	1	4.900022506713867	63	10	1	5.4738359451293945	60	11	1	3.5127391815185547	64	47
1194	1194_8Ap3jYl0nAA_s5340_t0042.jpg	8Ap3jYl0nAA_s5340_t0042	2019 TOR@PHI	0.211	1	7.297300338745117	40	12	1	4.987210273742676	46	13	1	3.5013139247894287	55	36
1195	1195_8Ap3jYl0nAA_s5340_t0008.jpg	8Ap3jYl0nAA_s5340_t0008	2019 TOR@PHI	0.150	1	6.631957530975342	36	12	1	5.16148042678833	45	16	1	3.500053644180298	57	41
1196	1196_8Ap3jYl0nAA_s1320_t0266.jpg	8Ap3jYl0nAA_s1320_t0266	2019 TOR@PHI	0.167	0	nan	0	0	1	4.404184341430664	30	11	1	3.500046968460083	35	22
1197	1197_H56iR3188P0_s4080_t0044.jpg	H56iR3188P0_s4080_t0044	2013 SAS@MIA	0.197	0	nan	0	0	1	1.3682173490524292	23	10	1	3.5000219345092773	25	21
1198	1198_92fLApYaCGI_s1380_t0220.jpg	92fLApYaCGI_s1380_t0220	1998 CHI@UTA	0.400	1	nan	15	6	0	nan	0	0	1	3.5000202655792236	24	33
1199	1199_8Ap3jYl0nAA_s3300_t0146.jpg	8Ap3jYl0nAA_s3300_t0146	2019 TOR@PHI	0.258	0	nan	0	0	1	4.366154193878174	51	15	1	3.499999523162842	43	35
1200	1200_qAeUUwn-A8s_s4200_t0220.jpg	qAeUUwn-A8s_s4200_t0220	2024 DEN@MIN	0.525	1	4.297075271606445	29	9	1	5.776705265045166	28	10	1	3.499993324279785	31	42
1201	1201_8Ap3jYl0nAA_s3300_t0124.jpg	8Ap3jYl0nAA_s3300_t0124	2019 TOR@PHI	0.162	0	nan	0	12	1	3.2513010501861572	33	13	1	3.499992609024048	67	39
1202	1202_H56iR3188P0_s6540_t0154.jpg	H56iR3188P0_s6540_t0154	2013 SAS@MIA	0.132	0	nan	0	0	1	7.904348373413086	27	16	1	3.499992609024048	51	48
1203	1203_qAeUUwn-A8s_s2580_t0230.jpg	qAeUUwn-A8s_s2580_t0230	2024 DEN@MIN	0.546	1	6.306387901306152	48	9	1	5.989555835723877	71	12	1	3.499520778656006	50	41
1204	1204_H56iR3188P0_s4080_t0046.jpg	H56iR3188P0_s4080_t0046	2013 SAS@MIA	0.207	0	nan	0	0	1	6.4759521484375	22	11	1	3.49853515625	31	24
1205	1205_H56iR3188P0_s4080_t0230.jpg	H56iR3188P0_s4080_t0230	2013 SAS@MIA	0.238	0	nan	0	0	1	3.7118194103240967	51	11	1	3.490481376647949	89	29
1206	1206_H56iR3188P0_s6540_t0152.jpg	H56iR3188P0_s6540_t0152	2013 SAS@MIA	0.184	0	nan	0	0	1	5.148051738739014	74	18	1	3.490107297897339	46	51
1207	1207_8Ap3jYl0nAA_s5340_t0268.jpg	8Ap3jYl0nAA_s5340_t0268	2019 TOR@PHI	0.387	0	nan	0	3	0	nan	0	0	1	3.483442544937134	44	39
1208	1208_H56iR3188P0_s4080_t0286.jpg	H56iR3188P0_s4080_t0286	2013 SAS@MIA	0.172	0	nan	0	0	1	5.500058650970459	35	12	1	3.4825406074523926	50	32
1209	1209_92fLApYaCGI_s1380_t0144.jpg	92fLApYaCGI_s1380_t0144	1998 CHI@UTA	0.287	0	nan	0	0	1	5.480289459228516	36	11	1	3.4762024879455566	20	26
1210	1210_8Ap3jYl0nAA_s3300_t0044.jpg	8Ap3jYl0nAA_s3300_t0044	2019 TOR@PHI	0.287	0	nan	0	0	1	5.092089653015137	46	15	1	3.4651577472686768	81	35
1211	1211_qAeUUwn-A8s_s2580_t0004.jpg	qAeUUwn-A8s_s2580_t0004	2024 DEN@MIN	0.463	1	4.500044822692871	75	11	1	4.330325126647949	82	14	1	3.462815761566162	66	38
1212	1212_92fLApYaCGI_s5580_t0098.jpg	92fLApYaCGI_s5580_t0098	1998 CHI@UTA	0.210	0	nan	0	0	1	2.924691915512085	45	15	1	3.461199998855591	27	42
1213	1213_8Ap3jYl0nAA_s3300_t0234.jpg	8Ap3jYl0nAA_s3300_t0234	2019 TOR@PHI	0.249	1	7.782252311706543	26	11	1	6.53910493850708	31	12	1	3.4554836750030518	69	30
1214	1214_qAeUUwn-A8s_s2580_t0116.jpg	qAeUUwn-A8s_s2580_t0116	2024 DEN@MIN	0.347	1	6.2900471687316895	30	9	1	3.2814297676086426	69	11	1	3.4498305320739746	78	25
1215	1215_92fLApYaCGI_s3480_t0264.jpg	92fLApYaCGI_s3480_t0264	1998 CHI@UTA	0.228	0	nan	0	15	1	2.065389633178711	23	16	1	3.449172258377075	26	43
1216	1216_qAeUUwn-A8s_s2580_t0028.jpg	qAeUUwn-A8s_s2580_t0028	2024 DEN@MIN	0.403	1	3.699331521987915	43	11	1	4.773734092712402	79	12	1	3.443081855773926	72	32
1217	1217_H56iR3188P0_s1620_t0106.jpg	H56iR3188P0_s1620_t0106	2013 SAS@MIA	0.202	0	nan	0	10	1	3.029754638671875	41	9	1	3.4426236152648926	61	14
1218	1218_92fLApYaCGI_s5580_t0262.jpg	92fLApYaCGI_s5580_t0262	1998 CHI@UTA	0.306	0	nan	0	0	1	nan	15	12	1	3.442345142364502	22	38
1219	1219_H56iR3188P0_s1620_t0268.jpg	H56iR3188P0_s1620_t0268	2013 SAS@MIA	0.145	0	nan	0	0	1	5.67840051651001	40	13	1	3.438323497772217	71	36
1220	1220_H56iR3188P0_s4080_t0122.jpg	H56iR3188P0_s4080_t0122	2013 SAS@MIA	0.125	1	3.59525990486145	27	7	0	nan	0	7	1	3.427229881286621	33	36
1221	1221_H56iR3188P0_s6540_t0116.jpg	H56iR3188P0_s6540_t0116	2013 SAS@MIA	0.244	0	nan	0	0	1	3.6198649406433105	28	11	1	3.4257588386535645	45	28
1222	1222_8Ap3jYl0nAA_s1320_t0142.jpg	8Ap3jYl0nAA_s1320_t0142	2019 TOR@PHI	0.290	1	6.306266784667969	34	12	1	3.4999732971191406	51	14	1	3.4235239028930664	82	38
1223	1223_92fLApYaCGI_s1380_t0218.jpg	92fLApYaCGI_s1380_t0218	1998 CHI@UTA	0.404	1	nan	13	6	0	nan	0	0	1	3.418396472930908	34	33
1224	1224_8Ap3jYl0nAA_s3300_t0222.jpg	8Ap3jYl0nAA_s3300_t0222	2019 TOR@PHI	0.198	0	nan	0	0	1	nan	15	9	1	3.4182212352752686	22	23
1225	1225_qAeUUwn-A8s_s4200_t0254.jpg	qAeUUwn-A8s_s4200_t0254	2024 DEN@MIN	0.348	1	4.845912933349609	33	10	1	4.500001430511475	71	12	1	3.3998522758483887	72	33
1226	1226_qAeUUwn-A8s_s2580_t0072.jpg	qAeUUwn-A8s_s2580_t0072	2024 DEN@MIN	0.385	1	4.218506813049316	51	12	1	3.2357540130615234	90	12	1	3.3857476711273193	85	32
1227	1227_qAeUUwn-A8s_s1020_t0010.jpg	qAeUUwn-A8s_s1020_t0010	2024 DEN@MIN	0.400	0	nan	0	0	1	4.746738433837891	72	12	1	3.3727447986602783	85	36
1228	1228_92fLApYaCGI_s1380_t0082.jpg	92fLApYaCGI_s1380_t0082	1998 CHI@UTA	0.280	0	nan	0	0	1	4.532625198364258	55	13	1	3.3638203144073486	54	39
1229	1229_92fLApYaCGI_s3480_t0246.jpg	92fLApYaCGI_s3480_t0246	1998 CHI@UTA	0.250	1	nan	13	13	1	6.759716033935547	21	16	1	3.362592935562134	21	44
1230	1230_8Ap3jYl0nAA_s3300_t0098.jpg	8Ap3jYl0nAA_s3300_t0098	2019 TOR@PHI	0.244	0	nan	0	14	1	4.434796333312988	53	13	1	3.3486907482147217	48	39
1231	1231_H56iR3188P0_s1620_t0160.jpg	H56iR3188P0_s1620_t0160	2013 SAS@MIA	0.184	0	nan	0	0	1	5.458919525146484	36	13	1	3.3422305583953857	33	36
1232	1232_qAeUUwn-A8s_s2580_t0210.jpg	qAeUUwn-A8s_s2580_t0210	2024 DEN@MIN	0.487	1	5.607036590576172	66	11	1	4.772974491119385	67	11	1	3.3411412239074707	64	30
1233	1233_qAeUUwn-A8s_s1020_t0222.jpg	qAeUUwn-A8s_s1020_t0222	2024 DEN@MIN	0.457	1	3.661752462387085	85	12	1	4.517278671264648	95	14	1	3.3334767818450928	78	38
1234	1234_H56iR3188P0_s6540_t0050.jpg	H56iR3188P0_s6540_t0050	2013 SAS@MIA	0.180	1	3.5021345615386963	49	15	1	5.981142520904541	35	16	1	3.331413745880127	35	48
1235	1235_92fLApYaCGI_s1380_t0156.jpg	92fLApYaCGI_s1380_t0156	1998 CHI@UTA	0.238	0	nan	0	15	1	4.536523818969727	44	16	1	3.329404830932617	20	43
1236	1236_8Ap3jYl0nAA_s1320_t0100.jpg	8Ap3jYl0nAA_s1320_t0100	2019 TOR@PHI	0.346	1	4.500009059906006	49	13	1	4.525632858276367	66	16	1	3.3116583824157715	50	34
1237	1237_H56iR3188P0_s6540_t0158.jpg	H56iR3188P0_s6540_t0158	2013 SAS@MIA	0.145	0	nan	0	0	1	nan	17	13	1	3.284285306930542	23	40
1238	1238_H56iR3188P0_s1620_t0122.jpg	H56iR3188P0_s1620_t0122	2013 SAS@MIA	0.268	0	nan	0	0	1	3.4890925884246826	31	11	1	3.2663826942443848	22	27
1239	1239_qAeUUwn-A8s_s4200_t0132.jpg	qAeUUwn-A8s_s4200_t0132	2024 DEN@MIN	0.394	1	4.500050067901611	55	9	1	4.500040054321289	61	9	1	3.2420849800109863	53	21
1240	1240_qAeUUwn-A8s_s4200_t0016.jpg	qAeUUwn-A8s_s4200_t0016	2024 DEN@MIN	0.487	1	4.500035285949707	44	11	1	3.4920058250427246	64	11	1	3.236938714981079	75	27
1241	1241_H56iR3188P0_s4080_t0170.jpg	H56iR3188P0_s4080_t0170	2013 SAS@MIA	0.192	1	3.676288366317749	27	15	1	5.026712894439697	30	16	1	3.2312607765197754	43	48
1242	1242_qAeUUwn-A8s_s2580_t0262.jpg	qAeUUwn-A8s_s2580_t0262	2024 DEN@MIN	0.424	1	4.158596038818359	56	11	1	3.92794132232666	61	11	1	3.221602439880371	72	25
1243	1243_H56iR3188P0_s1620_t0076.jpg	H56iR3188P0_s1620_t0076	2013 SAS@MIA	0.168	0	nan	0	0	1	5.750364780426025	33	16	1	3.208787441253662	31	40
1244	1244_H56iR3188P0_s1620_t0246.jpg	H56iR3188P0_s1620_t0246	2013 SAS@MIA	0.207	0	nan	0	0	1	4.086489200592041	63	12	1	3.2023158073425293	84	28
1245	1245_8Ap3jYl0nAA_s3300_t0184.jpg	8Ap3jYl0nAA_s3300_t0184	2019 TOR@PHI	0.200	1	4.659779071807861	39	12	1	4.095888137817383	33	14	1	3.1866915225982666	39	36
1246	1246_qAeUUwn-A8s_s4200_t0258.jpg	qAeUUwn-A8s_s4200_t0258	2024 DEN@MIN	0.255	1	6.234988689422607	21	10	1	2.7627482414245605	42	11	1	3.1503348350524902	61	27
1247	1247_qAeUUwn-A8s_s4200_t0020.jpg	qAeUUwn-A8s_s4200_t0020	2024 DEN@MIN	0.511	1	4.999675750732422	35	11	1	6.032735824584961	87	10	1	3.1243300437927246	88	28
1248	1248_8Ap3jYl0nAA_s1320_t0140.jpg	8Ap3jYl0nAA_s1320_t0140	2019 TOR@PHI	0.307	1	7.465200424194336	47	12	1	4.945833206176758	47	15	1	3.1206183433532715	80	38
1249	1249_H56iR3188P0_s1620_t0062.jpg	H56iR3188P0_s1620_t0062	2013 SAS@MIA	0.178	0	nan	0	14	1	5.7600812911987305	62	13	1	3.1203575134277344	60	39
1250	1250_qAeUUwn-A8s_s4200_t0286.jpg	qAeUUwn-A8s_s4200_t0286	2024 DEN@MIN	0.473	1	5.223834037780762	63	12	1	4.986913681030273	72	14	1	3.11275577545166	77	42
1251	1251_H56iR3188P0_s6540_t0060.jpg	H56iR3188P0_s6540_t0060	2013 SAS@MIA	0.154	1	5.474752426147461	57	13	0	nan	0	0	1	3.0841121673583984	32	34
1252	1252_H56iR3188P0_s1620_t0266.jpg	H56iR3188P0_s1620_t0266	2013 SAS@MIA	0.169	0	nan	0	0	1	4.771151542663574	42	13	1	3.069251775741577	35	40
1253	1253_qAeUUwn-A8s_s4200_t0208.jpg	qAeUUwn-A8s_s4200_t0208	2024 DEN@MIN	0.436	1	5.061385154724121	55	10	1	5.499863147735596	59	11	1	3.059356212615967	63	30
1254	1254_qAeUUwn-A8s_s2580_t0096.jpg	qAeUUwn-A8s_s2580_t0096	2024 DEN@MIN	0.493	1	5.164794445037842	46	7	1	4.453020095825195	50	10	1	3.058908224105835	45	42
1255	1255_92fLApYaCGI_s3480_t0248.jpg	92fLApYaCGI_s3480_t0248	1998 CHI@UTA	0.303	1	5.5607709884643555	21	13	1	5.8424153327941895	22	13	1	3.008171796798706	29	38
1256	1256_qAeUUwn-A8s_s2580_t0192.jpg	qAeUUwn-A8s_s2580_t0192	2024 DEN@MIN	0.473	1	4.265537261962891	88	13	1	5.252083778381348	92	15	1	3.0052742958068848	69	43
1257	1257_qAeUUwn-A8s_s4200_t0122.jpg	qAeUUwn-A8s_s4200_t0122	2024 DEN@MIN	0.383	1	6.081392288208008	48	9	1	2.8150482177734375	48	9	1	2.9969711303710938	42	20
1258	1258_qAeUUwn-A8s_s4200_t0282.jpg	qAeUUwn-A8s_s4200_t0282	2024 DEN@MIN	0.492	0	nan	0	10	1	5.3640875816345215	59	10	1	2.986219644546509	73	40
1259	1259_92fLApYaCGI_s5580_t0154.jpg	92fLApYaCGI_s5580_t0154	1998 CHI@UTA	0.211	0	nan	0	0	1	3.4781458377838135	35	16	1	2.98244571685791	24	48
1260	1260_qAeUUwn-A8s_s4200_t0276.jpg	qAeUUwn-A8s_s4200_t0276	2024 DEN@MIN	0.411	1	3.8428406715393066	67	10	1	4.521896839141846	85	11	1	2.9675605297088623	89	29
1261	1261_8Ap3jYl0nAA_s1320_t0064.jpg	8Ap3jYl0nAA_s1320_t0064	2019 TOR@PHI	0.244	0	nan	0	0	1	nan	19	13	1	2.9417901039123535	59	38
1262	1262_qAeUUwn-A8s_s1020_t0136.jpg	qAeUUwn-A8s_s1020_t0136	2024 DEN@MIN	0.416	1	4.500000476837158	81	13	1	3.047020435333252	75	13	1	2.888309955596924	71	38
1263	1263_H56iR3188P0_s1620_t0262.jpg	H56iR3188P0_s1620_t0262	2013 SAS@MIA	0.158	0	nan	0	0	1	4.8111042976379395	54	14	1	2.8572864532470703	35	42
1264	1264_qAeUUwn-A8s_s2580_t0042.jpg	qAeUUwn-A8s_s2580_t0042	2024 DEN@MIN	0.444	1	5.003524303436279	63	12	1	3.9828760623931885	103	12	1	2.84912371635437	71	34
1265	1265_92fLApYaCGI_s1380_t0054.jpg	92fLApYaCGI_s1380_t0054	1998 CHI@UTA	0.266	1	4.394960403442383	32	15	1	3.796417236328125	35	16	1	2.828914165496826	26	45
1266	1266_8Ap3jYl0nAA_s1320_t0174.jpg	8Ap3jYl0nAA_s1320_t0174	2019 TOR@PHI	0.266	0	nan	0	12	1	4.50001335144043	55	16	1	2.820890426635742	41	41
1267	1267_92fLApYaCGI_s3480_t0178.jpg	92fLApYaCGI_s3480_t0178	1998 CHI@UTA	0.279	1	nan	15	15	1	3.4380502700805664	28	14	1	2.803605556488037	24	41
1268	1268_H56iR3188P0_s6540_t0168.jpg	H56iR3188P0_s6540_t0168	2013 SAS@MIA	0.133	0	nan	0	0	1	nan	13	18	1	2.754444122314453	20	56
1269	1269_qAeUUwn-A8s_s4200_t0000.jpg	qAeUUwn-A8s_s4200_t0000	2024 DEN@MIN	0.437	1	4.263950347900391	42	9	1	5.069644451141357	81	11	1	2.7525017261505127	101	26
